Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 15/03/2022
TIME       : 14:29:11
FILENAME   : C:\Users\aquaman\AppData\Roaming\DiverOffice\Gent-Oostende\CSV\sas slijkens_220315142911_V7000.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..20-V7000  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =sas slijkens
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..20-V7000  317.
  Instrument number       =          UTC+1     
  Location                =sas slijkens
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =48:56:12 14/01/22
  End date / time         =48:56:12 22/02/22
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2022/01/14 12:56:48;1056,658;8,960;0,544
2022/01/14 13:26:48;1450,292;7,013;0,560
2022/01/14 13:56:48;1450,933;7,390;0,592
2022/01/14 14:26:48;1453,617;7,290;0,624
2022/01/14 14:56:48;1454,725;7,333;0,668
2022/01/14 15:26:48;1451,283;7,223;0,668
2022/01/14 15:56:48;1449,825;6,657;0,636
2022/01/14 16:26:48;1451,808;6,750;0,624
2022/01/14 16:56:48;1451,808;6,600;0,592
2022/01/14 17:26:48;1452,800;6,680;0,608
2022/01/14 17:56:48;1450,642;6,500;0,588
2022/01/14 18:26:48;1447,608;6,420;0,596
2022/01/14 18:56:48;1445,333;6,513;0,656
2022/01/14 19:26:48;1445,683;6,680;0,616
2022/01/14 19:56:48;1446,442;6,357;0,600
2022/01/14 20:26:48;1446,150;6,737;0,724
2022/01/14 20:56:48;1446,617;6,607;0,760
2022/01/14 21:26:48;1446,967;6,593;0,660
2022/01/14 21:56:48;1446,792;6,597;0,756
2022/01/14 22:26:48;1447,083;6,533;0,712
2022/01/14 22:56:48;1446,967;6,653;0,760
2022/01/14 23:26:48;1445,858;6,673;0,764
2022/01/14 23:56:48;1446,150;6,687;0,744
2022/01/15 00:26:48;1445,975;6,650;0,712
2022/01/15 00:56:48;1446,967;6,730;0,684
2022/01/15 01:26:48;1447,433;6,750;0,652
2022/01/15 01:56:48;1446,792;7,073;0,652
2022/01/15 02:26:48;1448,717;7,143;0,640
2022/01/15 02:56:48;1449,183;7,250;0,656
2022/01/15 03:26:48;1448,542;7,267;0,636
2022/01/15 03:56:48;1448,075;7,440;0,636
2022/01/15 04:26:48;1446,967;7,297;0,672
