Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 09/06/2020
TIME       : 09:23:27
FILENAME   : E:\Divers 2020\CSV\sas slijkens_200609092326_V7000.CSV
CREATED BY : SWS Diver-Office 6.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..12-V7000  317.
  Instrument number       =                    
                          =0
  Location                =sas slijkens
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..12-V7000  317.
  Instrument number       =                    
  Location                =sas slijkens
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =07:57:11 27/03/20
  End date / time         =07:27:11 05/06/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/03/27 11:57:07;1043,475;19,300;0,104
2020/03/27 12:27:07;1422,875;9,437;0,956
2020/03/27 12:57:07;1423,983;9,283;1,592
2020/03/27 13:27:07;1423,983;9,267;1,784
2020/03/27 13:57:07;1427,367;9,303;1,624
2020/03/27 14:27:07;1427,483;9,260;1,444
2020/03/27 14:57:07;1429,233;9,417;1,684
2020/03/27 15:27:07;1431,800;9,487;1,420
2020/03/27 15:57:07;1433,083;9,443;1,684
2020/03/27 16:27:07;1434,367;9,387;2,056
2020/03/27 16:57:07;1435,942;9,427;1,756
2020/03/27 17:27:07;1437,225;9,487;1,392
2020/03/27 17:57:07;1436,292;9,383;1,644
2020/03/27 18:27:07;1436,933;9,433;1,812
2020/03/27 18:57:07;1436,117;9,353;2,100
2020/03/27 19:27:07;1436,408;9,403;2,112
2020/03/27 19:57:07;1436,117;9,543;1,704
2020/03/27 20:27:07;1432,908;9,450;2,032
2020/03/27 20:57:07;1431,333;9,520;1,608
2020/03/27 21:27:07;1429,758;9,470;1,668
2020/03/27 21:57:07;1428,650;9,453;1,688
2020/03/27 22:27:07;1427,192;9,460;1,572
2020/03/27 22:57:07;1425,733;9,513;1,312
2020/03/27 23:27:07;1424,975;9,513;1,236
2020/03/27 23:57:07;1424,975;9,483;1,504
2020/03/28 00:27:07;1424,508;9,423;1,744
2020/03/28 00:57:07;1425,150;9,470;1,712
2020/03/28 01:27:07;1428,008;9,447;1,904
2020/03/28 01:57:07;1428,942;9,460;1,712
2020/03/28 02:27:07;1431,333;9,477;1,576
